date_time,picked_timestamp_utc,EURUSD,GBPUSD,AUDUSD,NZDUSD,JPYUSD,CADUSD,CHFUSD
2002-04-09 20:00:00,2002-04-09 11:00:00+00:00,0.8763,1.4321,0.5286,,0.0076283469372187,0.6275100401606426,0.5976750440785344
2002-04-16 20:00:00,2002-04-16 10:59:57+00:00,0.8829,1.4391500000000002,0.5313,,0.0076271832812142,0.6327912421692083,0.6008351608736143
2002-04-23 20:00:00,2002-04-23 10:59:58+00:00,0.8894500000000001,1.4487,0.5388999999999999,,0.0077000077000076,0.634960949901581,0.6060789720900633
2002-04-30 20:00:00,2002-04-30 11:00:08+00:00,0.901,1.45745,0.53705,,0.0077881619937694,0.6371252906884138,0.6172267999876555
2002-05-07 20:00:00,2002-05-07 11:00:00+00:00,0.9124,1.4644499999999998,0.5406500000000001,,0.0078158583766462,0.6364764662826593,0.6255669200212693
2002-05-14 20:00:00,2002-05-14 10:59:59+00:00,0.9013,1.44775,0.54565,,0.0077678952887715,0.6418691228858436,0.6186778853589878
2002-05-21 20:00:00,2002-05-21 11:00:00+00:00,0.9182,1.45585,0.55455,,0.0080537993798574,0.649962627148939,0.6321711919587825
2002-05-28 20:00:00,2002-05-28 10:59:56+00:00,0.9289,1.46245,0.56145,,0.0080279372215309,0.653487992158144,0.6354653194801894
2002-06-04 20:00:00,2002-06-04 10:59:53+00:00,0.94355,1.46345,0.5747,,0.008068094719432,0.6542147787118511,0.6424051649375262
2002-06-11 20:00:00,2002-06-11 10:59:58+00:00,0.94255,1.46535,,,0.007962100402086,0.6500471284168102,0.638589993294805
2002-06-18 20:00:00,2002-06-18 11:00:00+00:00,0.9484,1.4865499999999998,0.5624,,0.0080311609043087,0.6473958501926004,0.6422813834741
2002-06-25 20:00:00,2002-06-25 11:00:01+00:00,0.9701,1.49985,0.56925,,0.0082078220544178,0.6567066163191595,0.6610040651750009
2002-07-02 20:00:00,2002-07-02 11:00:01+00:00,0.986,1.53115,0.56355,,0.0083205058867579,0.6551148088702545,0.6725628005515015
2002-07-09 20:00:00,2002-07-09 10:59:59+00:00,0.993,1.54715,0.56785,,0.0084638171815488,0.6594783526230751,0.6747183051076175
2002-07-16 20:00:00,2002-07-16 11:00:02+00:00,1.0106,1.57155,0.5589,,0.0086337146557306,,0.6885866758478224
2002-07-23 20:00:00,2002-07-23 11:00:01+00:00,0.9918,1.56325,0.5456,,0.0085167993867904,0.6329314218804392,0.6816864923821535
2002-07-30 20:00:00,2002-07-30 11:00:04+00:00,0.9868,1.57175,0.54495,,0.0083267413297805,0.6359098279863915,0.6779890843757416
2002-08-06 20:00:00,2002-08-06 11:00:02+00:00,0.9643,1.53835,0.52695,,0.0082654874571227,0.6266253093962465,0.6615725579702953
2002-08-13 20:00:00,2002-08-13 10:59:58+00:00,0.9777,1.53195,0.53845,,0.0083931344160476,0.6377754392678338,0.6681142475363288
2002-08-20 20:00:00,2002-08-20 10:59:58+00:00,0.9757,1.52575,0.54615,,0.0083987737790282,0.6352634755264747,0.6636801061888171
2002-08-27 20:00:00,2002-08-27 10:59:59+00:00,0.98,1.53035,0.55305,,0.008460594779813,0.6441016392386718,0.6672672071531044
2002-09-03 20:00:00,2002-09-03 10:59:54+00:00,0.9967,1.56365,0.54735,,0.0085371579801084,0.6436041834271923,0.67932475119731
2002-09-10 20:00:00,2002-09-10 10:59:59+00:00,0.9739,1.55295,0.54725,,0.0083482906874817,0.6369223910066558,0.6672226855713094
2002-09-17 20:00:00,2002-09-17 11:00:00+00:00,0.9691,1.53505,0.54755,,0.0081662651586297,,0.6581328770278719
2002-09-24 20:00:00,2002-09-24 11:00:01+00:00,0.9808,1.5570499999999998,0.54455,,0.0081086559902696,0.6304176516942473,0.6704434983741745
2002-10-01 20:00:00,2002-10-01 10:59:54+00:00,0.9847,1.56945,0.54255,,0.0081542789578831,0.6299807855860396,0.6750599115671516
2002-10-08 20:00:00,2002-10-08 11:00:01+00:00,0.9782,1.55655,0.54715,,0.0080453759201898,0.6285552657217386,0.6671781699302799
2002-10-15 20:00:00,2002-10-15 11:00:00+00:00,0.9825,1.55475,0.5467500000000001,,0.0080195677452985,0.6306561977737836,0.6696353835336659
2002-10-22 20:00:00,2002-10-22 11:00:03+00:00,0.9771,,0.55345,,0.0079932856400623,0.6384676775738227,0.6647831145088915
2002-10-29 20:00:00,2002-10-29 11:00:00+00:00,0.9852,1.55905,0.55705,,0.0081662651586297,0.6401024163866218,0.6726985301537117
2002-11-05 20:00:00,2002-11-05 11:00:04+00:00,1.0004,1.56225,0.56135,,0.0082058015016616,0.6427354822122956,0.6844392731254919
2002-11-12 20:00:00,2002-11-12 11:00:00+00:00,1.0102,1.58775,0.56135,,0.0083545678599774,0.6357481165962046,0.6907269901571403
2002-11-19 20:00:00,2002-11-19 10:59:59+00:00,1.0118,1.58935,0.56105,,0.0082240223693408,0.6312932041286575,0.6894412079009963
2002-11-26 20:00:00,2002-11-26 11:00:00+00:00,0.9928,1.5610499999999998,0.5607500000000001,,0.0082098436024793,0.6360716216645994,0.6740588453371978
2002-12-03 20:00:00,2002-12-03 10:59:58+00:00,0.9971,1.5669499999999998,0.55935,,0.0080363241853176,0.6418691228858436,0.6773461577539202
2002-12-10 20:00:00,2002-12-10 10:59:58+00:00,1.0095,1.5721500000000002,0.56135,,0.0080948718986522,,0.6852365779285298
2002-12-17 20:00:00,2002-12-17 10:59:57+00:00,1.0294,1.59855,0.56715,,0.0082908427641669,0.6442261233693026,0.6998145491444767
2002-12-24 20:00:00,2002-12-24 10:59:31+00:00,1.031,1.59685,0.5628500000000001,,,0.645682001614205,
2002-12-31 20:00:00,2002-12-31 11:00:00+00:00,1.0493,1.60995,0.56275,,0.0084270846500653,0.6329314218804392,0.7232488337612556
2003-01-07 20:00:00,2003-01-07 11:00:01+00:00,1.0433,1.60685,,,0.008330209504769,0.6404713869407884,0.716358035746266
2003-01-14 20:00:00,2003-01-14 11:00:00+00:00,1.0588,1.60965,0.5842499999999999,,0.0084742171941866,,0.7238246896601644
2003-01-21 20:00:00,2003-01-21 11:00:01+00:00,1.0675,1.60935,0.58765,,0.0084285052046019,,0.7304868694985208
2003-01-28 20:00:00,2003-01-28 10:59:49+00:00,1.0828,1.63895,0.58785,,0.0084242449770439,0.65242211710977,0.7375447136482649
2003-02-04 20:00:00,2003-02-04 10:59:57+00:00,1.0863,1.6466500000000002,0.59065,,0.0083378496685704,,0.7403842594306446
2003-02-11 20:00:00,2003-02-11 11:00:00+00:00,1.0713,1.61785,,,0.0082375715639029,0.6533599033027344,0.7304335122895438
2003-02-18 20:00:00,2003-02-18 10:59:59+00:00,1.0687,1.59185,0.59125,,0.0083973632279464,0.6587398307038634,0.7261373125658063
2003-02-25 20:00:00,2003-02-25 11:00:00+00:00,1.0754,1.57185,0.6043499999999999,,0.0085226062129799,0.6693216425153107,0.7356457130246074
2003-03-04 20:00:00,2003-03-04 11:00:01+00:00,1.0906,1.58165,0.61475,,0.0084893246742221,0.6764298034971422,0.7478592528886064
2003-03-11 20:00:00,2003-03-11 11:00:00+00:00,1.1055,1.60585,0.60495,,0.0085546858291629,0.6792786061203002,0.7536646945773826
2003-03-18 20:00:00,2003-03-18 11:00:01+00:00,1.0633,1.56375,0.5923499999999999,,0.0084150292422266,0.6757898293630681,0.7226738934056007
2003-03-25 20:00:00,2003-03-25 11:00:06+00:00,1.0692,1.57205,0.59745,,0.0083427188920869,0.6773002810796167,0.726031872799216
2003-04-01 20:00:00,2003-04-01 11:00:00+00:00,1.0904,1.57375,0.60345,,0.0084641753777138,0.679925208227095,0.7386342652435647
2003-04-08 20:00:00,2003-04-08 10:59:57+00:00,1.0669,1.54975,0.59945,,0.0083288218881439,0.6792786061203002,0.7182618064284432
2003-04-15 20:00:00,2003-04-15 11:00:04+00:00,1.0788,1.57085,0.6052500000000001,,0.0083191215007695,0.6885392639515269,0.718881420509687
2003-04-22 20:00:00,2003-04-22 10:59:58+00:00,1.0961,1.57715,0.6212500000000001,,0.0083503820299778,0.691156650654871,0.7288364126671768
2003-04-29 20:00:00,2003-04-29 11:00:00+00:00,1.1018,1.59055,0.61975,,0.0083253548682512,0.6912522033663983,0.731074313703988
2003-05-06 20:00:00,2003-05-06 11:00:00+00:00,1.1342,1.61455,0.63725,,0.0084792470428625,0.710555298966142,0.7493162489228579
2003-05-13 20:00:00,2003-05-13 10:59:47+00:00,1.1518,1.60825,0.64605,,0.0085744908896034,0.7186747637356715,0.7602539248108868
2003-05-20 20:00:00,2003-05-20 11:00:11+00:00,1.1654,1.63535,0.6548499999999999,,0.0085590790430949,0.7391802491037439,0.7700897154518501
2003-05-27 20:00:00,2003-05-27 10:59:59+00:00,1.1873,1.64105,0.65935,,0.0085546858291629,0.7280404790506353,0.7791499474073785
2003-06-03 20:00:00,2003-06-03 11:00:28+00:00,1.1714,1.62975,0.6577500000000001,,0.0084143211746392,0.7255051329488155,0.7635627839499103
2003-06-10 20:00:00,2003-06-10 10:59:59+00:00,1.1685,1.64895,0.65715,,0.0084979817293392,0.7327349331379374,0.7581788543917509
2003-06-17 20:00:00,2003-06-17 10:59:55+00:00,1.1815,1.68875,0.67015,,0.0084641753777138,0.7451842468050226,0.7669005713409257
2003-06-24 20:00:00,2003-06-24 10:59:59+00:00,1.1516,1.66435,0.66345,,0.0084878835462377,0.7337026303239297,0.752190755575614
2003-07-01 20:00:00,2003-07-01 10:59:59+00:00,1.1596,1.66235,0.6771499999999999,,0.0083882061821079,0.7412623698157963,0.746686578308755
2003-07-08 20:00:00,2003-07-08 11:00:00+00:00,1.1298,1.63565,0.66385,,0.008452728118,0.7346728868971092,0.7280404790506353
2003-07-15 20:00:00,2003-07-15 11:00:02+00:00,1.1252,,0.65235,,0.0085204277254718,,
2003-07-22 20:00:00,2003-07-22 11:00:00+00:00,1.1353,1.60025,0.6515500000000001,,0.0083853926460106,0.7092450086882515,0.7356998344675373
2003-07-29 20:00:00,2003-07-29 10:59:59+00:00,1.1503,1.62585,0.66635,,0.0083657506169741,0.721787144970948,0.7438539070926471
2003-08-05 20:00:00,2003-08-05 11:00:00+00:00,1.1347,1.60765,0.64465,,0.0083371545291591,0.712428311901115,0.7407133069145587
2003-08-12 20:00:00,2003-08-12 11:00:00+00:00,,1.6024500000000002,0.65745,,0.0084341922152405,0.7228828568330502,0.7315556530963092
2003-08-19 20:00:00,2003-08-19 11:00:00+00:00,1.1087,1.58485,0.6549499999999999,,0.0083706524923617,0.7131904575116785,0.715896481368794
2003-08-26 20:00:00,2003-08-26 11:00:00+00:00,1.0881,1.57125,0.64625,,0.0085146238664906,0.7176947644166937,0.7087423367234841
2003-09-02 20:00:00,2003-09-02 11:00:00+00:00,1.0865,1.57155,0.64245,,0.0086003010105353,0.7207466935745434,0.707739127357656
2003-09-09 20:00:00,2003-09-09 11:00:00+00:00,1.1186,1.58865,0.65675,,0.0085951265632386,0.7315556530963092,0.7230396587252811
2003-09-16 20:00:00,2003-09-16 11:00:00+00:00,1.1191,1.58955,0.66265,,0.008585533376261,0.7315021396437585,0.719398582784792
2003-09-23 20:00:00,2003-09-23 11:00:00+00:00,1.1482,1.65395,0.67885,,0.0089738412527482,0.7382525561994757,0.7392348918868972
2003-09-30 20:00:00,2003-09-30 11:00:00+00:00,1.1646,1.6613,0.6770499999999999,,0.0089461442118446,0.7408779403593257,0.7572602324788914
2003-10-07 20:00:00,2003-10-07 10:59:59+00:00,1.1771,1.66785,0.69065,,0.0091228390275053,0.7516818882249031,0.7605430277217935
2003-10-14 20:00:00,2003-10-14 11:00:00+00:00,1.1694,1.66715,0.6892499999999999,,0.0091403500754078,0.754802430463826,0.7559436066069471
2003-10-21 20:00:00,2003-10-21 11:00:01+00:00,1.1686,1.6767500000000002,0.69875,,0.0091195111941999,0.7603117278084015,0.7528136409831747
2003-10-28 20:00:00,2003-10-28 11:00:00+00:00,1.1684,1.69465,0.7051499999999999,,0.0092280717943985,0.7618757380671213,0.7525303834142303
2003-11-04 20:00:00,2003-11-04 11:00:00+00:00,1.1504,1.67845,0.70025,,0.0091336712791706,0.7497656982193065,0.7357539638744803
2003-11-11 20:00:00,2003-11-11 11:00:00+00:00,1.1523,1.66615,0.71625,,0.0091975166704989,0.7617016414670373,0.7350509022749825
2003-11-18 20:00:00,2003-11-18 11:00:00+00:00,1.1892,1.69925,0.72115,,0.0092408630966132,0.7667241709794901,0.7643214736118011
2003-11-25 20:00:00,2003-11-25 11:00:01+00:00,1.1793,1.6971500000000002,0.71785,,0.0091178481878276,0.7611798287345386,0.7590997077466125
2003-12-02 20:00:00,2003-12-02 10:59:59+00:00,1.2085,1.72885,0.7323500000000001,,0.0091738911059125,0.7711586658955081,0.7781192856864957
2003-12-09 20:00:00,2003-12-09 11:00:00+00:00,1.2201,1.74205,0.73785,,0.0093062212088781,0.7619337879538267,0.7882394671501202
2003-12-16 20:00:00,2003-12-16 11:00:00+00:00,1.2332,1.74965,0.74465,,0.0092923848905821,0.7588117008764276,0.7941865544216337
2003-12-23 20:00:00,2003-12-23 11:00:00+00:00,1.2418,1.76625,0.73685,,0.0093122875634399,0.75525848721725,0.7958931911337498
2003-12-30 20:00:00,2003-12-30 11:00:00+00:00,1.253,1.78025,0.74885,,0.0093506007760998,0.7646721468170522,0.8034387177118065
2004-01-06 20:00:00,2004-01-06 11:00:00+00:00,1.2751,1.82165,0.7706500000000001,,0.0094104361737166,0.7795143625521301,0.8135703534963185
2004-01-13 20:00:00,2004-01-13 11:00:00+00:00,1.2785,1.84945,0.77885,,0.0094122076333003,0.7876186350569054,0.8187661194579767
2004-01-20 20:00:00,2004-01-20 11:00:00+00:00,1.2569,1.81735,0.76735,,0.0093157576039871,0.7758854793032548,0.8009290777301671
2004-01-27 20:00:00,2004-01-27 10:59:59+00:00,1.2609,1.81995,0.77765,,0.0094710422882038,0.7659607062157712,0.8034387177118065
2004-02-03 20:00:00,2004-02-03 10:59:59+00:00,1.2559,1.83775,0.76615,,0.00948451652677,0.7476915024860742,0.8009290777301671
2004-02-10 20:00:00,2004-02-10 10:59:58+00:00,1.2693,1.86465,0.77875,,0.0094656633063561,0.7504408840193614,0.8089633135137323
2004-02-17 20:00:00,2004-02-17 11:00:06+00:00,1.2824,1.90165,0.79755,,0.0094495629577132,0.7627474161931277,0.8139676854828864
2004-02-24 20:00:00,2004-02-24 10:59:58+00:00,1.2669,1.88615,0.77815,,0.0092434256135323,0.7517949103484568,0.8049261480259186
2004-03-02 20:00:00,2004-03-02 11:00:01+00:00,1.2287,1.84815,0.7684500000000001,,0.0090698834519976,0.7437432598267079,0.7745633399171218
2004-03-09 20:00:00,2004-03-09 11:00:00+00:00,1.24065,1.83825,0.7617499999999999,,0.0089996850110246,0.7564010438334405,0.785638527713399
2004-03-16 20:00:00,2004-03-16 11:00:00+00:00,1.2345,1.81805,0.74325,,0.0091747327859076,0.7540056550424129,
2004-03-23 20:00:00,2004-03-23 11:00:00+00:00,1.2302499999999998,1.8475,0.75255,,0.0093698758491449,0.7501031391816375,
2004-04-06 20:00:00,2004-04-06 10:59:59+00:00,1.2058,1.83235,0.76095,,0.0094170825878142,0.762921991226397,0.7705050660708095
2004-04-13 20:00:00,2004-04-13 10:59:59+00:00,1.1911,1.81405,0.75415,,0.0093589143659335,0.7488112621213823,0.7664303506418855
2004-04-20 20:00:00,2004-04-20 11:00:01+00:00,1.1916,1.79345,0.73785,,0.0092387287509238,0.739781764379508,0.7649061077752706
