ref_period_width,trade_period_width,number_of_parameters,mean,simulation_period_to,position_id_1,position_id_2
100,25,3,0.0012265549829276554,2006,2,9
100,12,1,0.0011735291923760645,2006,2,9
100,5,3,0.0011394009489976518,2006,2,9
50,25,1,0.0015869302686337971,2006,2,10
50,12,1,0.0015510382354746925,2006,2,10
12,5,3,0.0013424758955470864,2006,2,10
12,5,5,0.0012640670888662863,2006,2,10
12,12,3,0.0008828105141446272,2006,2,11
100,5,1,0.000928289033050187,2006,2,14
150,5,5,0.0008439803419565155,2006,2,14
150,50,5,0.000843224034474796,2006,2,14
100,5,3,0.0008276208566906016,2006,2,14
50,25,3,0.0008760012573190539,2006,2,15
25,5,1,0.0009671179770633877,2006,2,16
12,12,5,0.0008871598984728356,2006,2,17
25,5,5,0.001053460249695307,2006,2,18
50,50,5,0.00103229790191417,2006,2,18
25,12,5,0.0010047679105350763,2006,2,18
150,25,10,0.0009798858419125594,2006,2,18
50,25,1,0.0014397676397401903,2006,2,19
50,12,1,0.0013210092920806367,2006,2,19
12,5,5,0.0011770982213287178,2006,2,19
12,5,3,0.0011384495764235449,2006,2,19
50,25,1,0.001042742850181881,2006,2,20
100,5,1,0.0013848682335575653,2006,2,21
100,25,3,0.0012265549829276554,2006,2,21
100,12,1,0.0011735291923760645,2006,2,21
100,5,3,0.0011394009489976518,2006,2,21
12,5,5,0.0011153963679816335,2006,2,22
50,25,1,0.0010753349633514783,2006,2,22
12,5,1,0.0008846137847539091,2006,2,22
12,5,3,0.0008799718422855961,2006,2,22
12,25,1,0.0009034993175556505,2006,2,23
12,25,3,0.0008128838647412383,2006,2,23
12,12,3,0.0008828105141446272,2006,2,25
50,12,1,0.0009841376551332974,2006,3,6
50,5,1,0.0009335863348561286,2006,3,6
50,12,3,0.0008849940773831048,2006,3,6
50,5,1,0.0013889704848786863,2006,3,9
50,12,1,0.0013889704848786863,2006,3,9
50,25,1,0.001365846307126269,2006,3,9
25,5,1,0.001136939464730961,2006,3,9
150,5,1,0.0010003881522505664,2006,3,10
150,12,1,0.0010003881522505664,2006,3,10
150,25,1,0.0010003881522505664,2006,3,10
150,50,1,0.0010003881522505664,2006,3,10
25,12,3,0.0010122884808187117,2006,3,11
50,12,1,0.0009841376551332974,2006,3,14
50,5,1,0.0009335863348561286,2006,3,14
50,12,3,0.0008849940773831048,2006,3,14
12,12,5,0.0008871598984728353,2006,3,18
50,5,1,0.0013889704848786863,2006,3,21
50,12,1,0.0013889704848786863,2006,3,21
50,25,1,0.001365846307126269,2006,3,21
25,5,1,0.001136939464730961,2006,3,21
25,12,3,0.0010122884808187117,2006,3,25
25,5,1,0.0011263723625536928,2006,4,9
50,50,1,0.000935807427725535,2006,4,9
12,5,3,0.0008711013354489879,2006,4,9
100,25,1,0.0010003881522505664,2006,4,10
100,50,1,0.0010003881522505664,2006,4,10
150,5,1,0.0010003881522505664,2006,4,10
150,12,1,0.0010003881522505664,2006,4,10
25,5,1,0.0009671179770633877,2006,4,18
25,5,1,0.0011263723625536928,2006,4,21
50,50,1,0.000935807427725535,2006,4,21
12,5,3,0.0008711013354489879,2006,4,21
12,5,1,0.0013828666429800312,2006,5,9
50,25,1,0.0013755491727067183,2006,5,9
50,12,1,0.001276948893456569,2006,5,9
50,25,3,0.0008760012573190541,2006,5,18
12,5,1,0.0013828666429800312,2006,5,21
50,25,1,0.0013755491727067183,2006,5,21
50,12,1,0.001276948893456569,2006,5,21
25,5,1,0.0015569650014596685,2006,6,9
25,25,1,0.0011713992026510425,2006,6,9
50,5,1,0.0010925480922113406,2006,6,9
25,12,1,0.0010799764314332546,2006,6,9
12,5,1,0.0010728935654476745,2006,6,10
150,5,1,0.0010003881522505664,2006,6,10
150,12,1,0.0010003881522505664,2006,6,10
150,25,1,0.0010003881522505664,2006,6,10
100,5,5,0.0009160119257968287,2006,6,11
100,25,3,0.0008352478112976836,2006,6,11
100,12,1,0.0008031786811077868,2006,6,11
50,12,1,0.0009841376551332974,2006,6,17
50,5,1,0.0009335863348561286,2006,6,17
50,12,3,0.0008849940773831048,2006,6,17
100,5,1,0.000928289033050187,2006,6,18
150,5,5,0.0008439803419565154,2006,6,18
150,50,5,0.0008432240344747958,2006,6,18
100,5,3,0.0008276208566906016,2006,6,18
25,5,1,0.0015569650014596685,2006,6,21
25,25,1,0.0011713992026510425,2006,6,21
50,5,1,0.0010925480922113406,2006,6,21
25,12,1,0.0010799764314332546,2006,6,21
100,5,5,0.0009160119257968287,2006,6,25
100,25,3,0.0008352478112976836,2006,6,25
100,12,1,0.0008031786811077868,2006,6,25
50,12,1,0.0018490366925132478,2006,7,9
50,12,5,0.00134429156073069,2006,7,9
50,12,3,0.001299523030281207,2006,7,9
25,5,1,0.0011660871821603052,2006,7,9
12,5,1,0.001212732238889511,2006,7,10
12,5,3,0.001092167413155557,2006,7,10
150,5,1,0.0010003881522505664,2006,7,10
150,12,1,0.0010003881522505664,2006,7,10
25,12,3,0.000872359861780068,2006,7,11
25,5,3,0.0011227264164496455,2006,7,18
50,25,1,0.0010607806497994728,2006,7,18
50,12,3,0.0010279063392915637,2006,7,18
50,5,3,0.0010239452978884076,2006,7,18
12,5,1,0.0010231105708028234,2006,7,19
50,12,1,0.0018490366925132478,2006,7,21
50,12,5,0.00134429156073069,2006,7,21
50,12,3,0.001299523030281207,2006,7,21
25,5,1,0.0011660871821603052,2006,7,21
25,12,3,0.000872359861780068,2006,7,25
50,12,1,0.0016810041301084512,2006,8,9
50,25,1,0.0016624078675273395,2006,8,9
12,5,1,0.001277324456428515,2006,8,9
12,5,5,0.0012624592489031995,2006,8,9
12,25,1,0.0011560944604093331,2006,8,10
12,5,3,0.0008314520525798113,2006,8,10
12,5,1,0.0008107645588763651,2006,8,10
12,5,5,0.001115396367981633,2006,8,18
50,25,1,0.0010753349633514783,2006,8,18
12,5,1,0.0008846137847539091,2006,8,18
12,5,3,0.0008799718422855959,2006,8,18
50,12,1,0.0016810041301084512,2006,8,21
50,25,1,0.0016624078675273395,2006,8,21
12,5,1,0.001277324456428515,2006,8,21
12,5,5,0.0012624592489031995,2006,8,21
25,50,1,0.001326790665554835,2006,9,9
25,5,1,0.0012165860196347105,2006,9,9
25,25,1,0.0011713992026510425,2006,9,9
25,12,1,0.0010799764314332546,2006,9,9
12,5,1,0.001376671486859496,2006,9,10
12,5,3,0.0012013137808355634,2006,9,10
12,5,10,0.00107285618772856,2006,9,10
50,12,1,0.001052985451787739,2006,9,10
50,50,3,0.0010250859049125394,2006,9,11
50,50,5,0.0009778757427072625,2006,9,11
50,50,1,0.000935807427725535,2006,9,11
150,5,5,0.000862807990223824,2006,9,11
50,25,1,0.001239981371327022,2006,9,12
50,5,1,0.0011805770136112804,2006,9,12
50,12,1,0.0011805770136112804,2006,9,12
25,50,1,0.0014585006838507856,2006,9,13
25,25,1,0.0013106364373841374,2006,9,13
50,25,1,0.001192222686520834,2006,9,13
50,12,1,0.0009878032417820301,2006,9,13
25,5,1,0.0015569650014596685,2006,9,14
25,25,1,0.0011713992026510425,2006,9,14
50,5,1,0.0010925480922113406,2006,9,14
25,12,1,0.0010799764314332546,2006,9,14
12,5,1,0.0013828666429800312,2006,9,15
50,25,1,0.0013755491727067183,2006,9,15
50,12,1,0.001276948893456569,2006,9,15
25,5,1,0.0011263723625536928,2006,9,16
50,50,1,0.000935807427725535,2006,9,16
12,5,3,0.0008711013354489879,2006,9,16
50,5,1,0.0013889704848786863,2006,9,17
50,12,1,0.0013889704848786863,2006,9,17
50,25,1,0.001365846307126269,2006,9,17
25,5,1,0.001136939464730961,2006,9,17
100,5,1,0.0013848682335575653,2006,9,18
100,25,3,0.0012265549829276554,2006,9,18
100,12,1,0.0011735291923760645,2006,9,18
100,5,3,0.0011394009489976518,2006,9,18
50,25,1,0.002026840543916051,2006,9,19
50,12,1,0.001960550643718174,2006,9,19
12,5,5,0.0014494101881352287,2006,9,19
12,5,10,0.0010604758829372808,2006,9,19
50,25,1,0.0016298157543577418,2006,9,20
50,12,1,0.0009117880081338452,2006,9,20
25,50,1,0.001326790665554835,2006,9,21
100,5,3,0.0012694576898138982,2006,9,21
100,12,3,0.0012694576898138982,2006,9,21
12,50,3,0.001240451077018266,2006,9,21
50,12,1,0.0016810041301084512,2006,9,22
50,25,1,0.0016624078675273395,2006,9,22
12,5,1,0.001277324456428515,2006,9,22
12,5,5,0.0012624592489031995,2006,9,22
25,50,1,0.0011611519155433024,2006,9,23
25,25,1,0.0008317543359040849,2006,9,23
50,25,1,0.001239981371327022,2006,9,24
50,5,1,0.0011805770136112804,2006,9,24
50,12,1,0.0011805770136112804,2006,9,24
50,50,3,0.0010250859049125394,2006,9,25
50,50,5,0.0009778757427072625,2006,9,25
50,50,1,0.000935807427725535,2006,9,25
150,5,5,0.000862807990223824,2006,9,25
12,25,1,0.0011560944604093331,2006,10,10
50,12,1,0.001107951027501569,2006,10,10
50,5,1,0.001081022191430938,2006,10,10
50,50,1,0.0010003881522505664,2006,10,10
50,12,1,0.0011540482134267107,2006,10,11
12,5,3,0.0010554039896285652,2006,10,11
100,25,1,0.0010003881522505664,2006,10,11
100,50,1,0.0010003881522505664,2006,10,11
150,5,1,0.0010003881522505664,2006,10,13
150,25,1,0.0010003881522505664,2006,10,13
150,50,1,0.0010003881522505664,2006,10,13
12,5,1,0.0010728935654476745,2006,10,14
150,5,1,0.0010003881522505664,2006,10,14
150,12,1,0.0010003881522505664,2006,10,14
150,25,1,0.0010003881522505664,2006,10,14
100,25,1,0.0010003881522505664,2006,10,16
100,50,1,0.0010003881522505664,2006,10,16
150,5,1,0.0010003881522505664,2006,10,16
150,12,1,0.0010003881522505664,2006,10,16
150,5,1,0.0010003881522505664,2006,10,17
150,12,1,0.0010003881522505664,2006,10,17
150,25,1,0.0010003881522505664,2006,10,17
150,50,1,0.0010003881522505664,2006,10,17
50,25,1,0.0015869302686337971,2006,10,18
50,12,1,0.0015510382354746925,2006,10,18
12,5,3,0.0013424758955470864,2006,10,18
12,5,5,0.0012640670888662863,2006,10,18
12,25,1,0.0011560944604093331,2006,10,19
100,25,1,0.0010003881522505664,2006,10,20
100,50,1,0.0010003881522505664,2006,10,20
150,5,1,0.0010003881522505664,2006,10,20
150,12,1,0.0010003881522505664,2006,10,20
12,5,1,0.001376671486859496,2006,10,21
12,5,3,0.0012013137808355634,2006,10,21
12,5,10,0.00107285618772856,2006,10,21
50,12,1,0.001052985451787739,2006,10,21
12,25,1,0.0011560944604093331,2006,10,22
12,5,3,0.0008314520525798113,2006,10,22
12,5,1,0.0008107645588763651,2006,10,22
150,5,1,0.0010003881522505664,2006,10,23
150,12,1,0.0010003881522505664,2006,10,23
150,25,1,0.0010003881522505664,2006,10,23
150,50,1,0.0010003881522505664,2006,10,23
50,12,1,0.0011540482134267107,2006,10,25
12,5,3,0.0010554039896285652,2006,10,25
100,25,1,0.0010003881522505664,2006,10,25
100,50,1,0.0010003881522505664,2006,10,25
25,12,3,0.000872359861780068,2006,11,11
25,12,1,0.0011612545733147117,2006,11,12
100,5,5,0.0009160119257968287,2006,11,14
100,25,3,0.0008352478112976836,2006,11,14
100,12,1,0.0008031786811077868,2006,11,14
25,12,3,0.0010122884808187117,2006,11,17
12,12,3,0.0008828105141446273,2006,11,18
50,12,1,0.000924019270032656,2006,11,19
50,50,3,0.0010250859049125394,2006,11,21
50,50,5,0.0009778757427072625,2006,11,21
50,50,1,0.000935807427725535,2006,11,21
150,5,5,0.000862807990223824,2006,11,21
25,12,1,0.0011612545733147117,2006,11,24
25,50,3,0.0009605091032764428,2006,11,25
12,12,3,0.0009469000447010334,2006,11,25
25,12,5,0.000872359861780068,2006,11,25
50,25,1,0.001239981371327022,2006,12,21
50,5,1,0.0011805770136112804,2006,12,21
50,12,1,0.0011805770136112804,2006,12,21
25,12,1,0.0011612545733147117,2006,12,25
25,50,1,0.0014585006838507856,2006,13,21
25,25,1,0.0013106364373841374,2006,13,21
50,25,1,0.001192222686520834,2006,13,21
50,12,1,0.0009878032417820301,2006,13,21
50,12,1,0.0009841376551332974,2006,14,17
50,5,1,0.0009335863348561286,2006,14,17
50,12,3,0.0008849940773831048,2006,14,17
100,5,1,0.000928289033050187,2006,14,18
150,5,5,0.0008439803419565154,2006,14,18
150,50,5,0.0008432240344747958,2006,14,18
100,5,3,0.0008276208566906016,2006,14,18
25,5,1,0.0015569650014596685,2006,14,21
25,25,1,0.0011713992026510425,2006,14,21
50,5,1,0.0010925480922113406,2006,14,21
25,12,1,0.0010799764314332546,2006,14,21
100,5,5,0.0009160119257968287,2006,14,25
100,25,3,0.0008352478112976836,2006,14,25
100,12,1,0.0008031786811077868,2006,14,25
50,25,3,0.0008760012573190541,2006,15,18
12,5,1,0.0013828666429800312,2006,15,21
50,25,1,0.0013755491727067183,2006,15,21
50,12,1,0.001276948893456569,2006,15,21
25,5,1,0.0009671179770633877,2006,16,18
25,5,1,0.0011263723625536928,2006,16,21
50,50,1,0.000935807427725535,2006,16,21
12,5,3,0.0008711013354489879,2006,16,21
12,12,5,0.0008871598984728353,2006,17,18
50,5,1,0.0013889704848786863,2006,17,21
50,12,1,0.0013889704848786863,2006,17,21
50,25,1,0.001365846307126269,2006,17,21
25,5,1,0.001136939464730961,2006,17,21
25,12,3,0.0010122884808187117,2006,17,25
25,5,3,0.0010534602496953072,2006,18,18
50,50,3,0.00103229790191417,2006,18,18
25,12,3,0.0010047679105350763,2006,18,18
150,25,5,0.0009798858419125594,2006,18,18
50,25,1,0.0014397676397401903,2006,18,19
50,12,1,0.0013210092920806367,2006,18,19
12,5,5,0.0011770982213287178,2006,18,19
12,5,3,0.0011384495764235449,2006,18,19
50,25,1,0.001042742850181881,2006,18,20
100,5,1,0.0013848682335575653,2006,18,21
100,25,3,0.0012265549829276554,2006,18,21
100,12,1,0.0011735291923760645,2006,18,21
100,5,3,0.0011394009489976518,2006,18,21
12,5,5,0.0011153963679816335,2006,18,22
50,25,1,0.0010753349633514783,2006,18,22
12,5,1,0.0008846137847539091,2006,18,22
12,5,3,0.0008799718422855961,2006,18,22
12,25,1,0.0009034993175556505,2006,18,23
12,25,3,0.0008128838647412383,2006,18,23
12,12,3,0.0008828105141446272,2006,18,25
50,25,1,0.002026840543916051,2006,19,21
50,12,1,0.001960550643718174,2006,19,21
12,5,5,0.0014494101881352287,2006,19,21
12,5,10,0.0010604758829372803,2006,19,21
50,12,1,0.000924019270032656,2006,19,25
50,25,1,0.0016298157543577418,2006,20,21
50,12,1,0.0009117880081338452,2006,20,21
25,50,1,0.001326790665554835,2006,21,21
25,5,1,0.0012165860196347105,2006,21,21
25,25,1,0.0011713992026510425,2006,21,21
25,12,1,0.0010799764314332546,2006,21,21
50,12,1,0.0016810041301084512,2006,21,22
50,25,1,0.0016624078675273395,2006,21,22
12,5,1,0.001277324456428515,2006,21,22
12,5,5,0.0012624592489031995,2006,21,22
25,50,1,0.0011611519155433024,2006,21,23
25,25,1,0.0008317543359040849,2006,21,23
50,25,1,0.001239981371327022,2006,21,24
50,5,1,0.0011805770136112804,2006,21,24
50,12,1,0.0011805770136112804,2006,21,24
50,50,3,0.0010250859049125394,2006,21,25
50,50,5,0.0009778757427072625,2006,21,25
50,50,1,0.000935807427725535,2006,21,25
150,5,5,0.000862807990223824,2006,21,25
25,12,1,0.0011612545733147117,2006,24,25
25,12,3,0.000872359861780068,2006,25,25
100,5,1,0.001357184257549935,2007,0,0
25,12,1,0.001318736616886612,2007,0,0
100,25,1,0.0012882203902352168,2007,0,0
50,12,1,0.0012863261817506388,2007,0,0
50,25,1,0.00096716220218854,2007,0,1
150,12,1,0.0009664220917513077,2007,0,1
150,25,1,0.0009664220917513077,2007,0,1
150,50,1,0.0009664220917513077,2007,0,1
150,5,1,0.0012791351789846926,2007,0,2
150,25,1,0.001234077292905768,2007,0,2
150,25,3,0.0011884469905947565,2007,0,2
150,50,3,0.0011280979586194375,2007,0,2
25,50,3,0.0012940629917796806,2007,0,3
25,12,1,0.0012659859867825045,2007,0,3
25,50,1,0.0011833845445267986,2007,0,3
150,25,1,0.0011815786671580176,2007,0,3
100,25,1,0.0010020774598033875,2007,0,4
100,12,1,0.000947835721079592,2007,0,4
150,50,5,0.0008030327526570934,2007,0,4
25,50,3,0.0012063014860512007,2007,0,5
25,50,5,0.0009996657104490447,2007,0,5
12,25,5,0.0009379095925800292,2007,0,5
25,25,3,0.0009085431852220913,2007,0,5
25,12,1,0.0014436605590724657,2007,0,6
50,12,1,0.0012738077432036437,2007,0,6
50,5,1,0.0012318194744821115,2007,0,6
25,50,1,0.0011465069248425865,2007,0,6
100,50,3,0.0014990884932365928,2007,0,7
100,50,1,0.0014217789416674654,2007,0,7
25,50,3,0.0013791940468332216,2007,0,7
150,25,10,0.0013769212981385684,2007,0,7
12,25,5,0.0009522541846565777,2007,0,8
100,12,1,0.0009471371197968193,2007,0,8
12,25,3,0.000903022562228316,2007,0,8
12,25,10,0.0008412131925393986,2007,0,8
25,5,1,0.0014806233668961076,2007,0,9
50,12,1,0.0011025296998660996,2007,0,9
25,5,5,0.0010359881323777549,2007,0,9
12,5,3,0.0009569026681895209,2007,0,9
150,5,1,0.0017728857427359499,2007,0,10
150,12,1,0.0017728857427359499,2007,0,10
150,25,1,0.0017728857427359499,2007,0,10
150,50,1,0.0017728857427359499,2007,0,10
150,25,1,0.001234077292905768,2007,0,11
100,50,3,0.0011383925243183444,2007,0,11
150,25,3,0.0011372855960826603,2007,0,11
150,5,1,0.0011244996339612725,2007,0,11
25,50,3,0.001678612012119324,2007,0,12
25,50,1,0.0016252364194728542,2007,0,12
25,50,5,0.0013641563475525252,2007,0,12
12,25,3,0.0011721959835360371,2007,0,12
25,50,1,0.0011465069248425865,2007,0,13
150,50,1,0.001111391266981779,2007,0,13
12,50,3,0.0010385287017577198,2007,0,13
25,50,3,0.0009342995705870652,2007,0,13
25,12,1,0.0014436605590724657,2007,0,14
50,12,1,0.0012738077432036437,2007,0,14
50,5,1,0.0012318194744821115,2007,0,14
25,50,1,0.0011465069248425865,2007,0,14
25,50,3,0.0012063014860512007,2007,0,15
25,50,5,0.0009996657104490447,2007,0,15
12,25,5,0.0009379095925800292,2007,0,15
25,25,3,0.0009085431852220913,2007,0,15
100,25,1,0.0010020774598033875,2007,0,16
100,12,1,0.000947835721079592,2007,0,16
150,50,5,0.0008030327526570934,2007,0,16
25,50,3,0.0012940629917796806,2007,0,17
25,12,1,0.0012659859867825045,2007,0,17
25,50,1,0.0011833845445267986,2007,0,17
150,25,1,0.0011815786671580176,2007,0,17
150,5,1,0.0012791351789846926,2007,0,18
150,25,1,0.001234077292905768,2007,0,18
150,25,3,0.0011884469905947565,2007,0,18
150,50,3,0.0011280979586194375,2007,0,18
50,25,1,0.00096716220218854,2007,0,19
150,12,1,0.0009664220917513077,2007,0,19
150,25,1,0.0009664220917513077,2007,0,19
150,50,1,0.0009664220917513077,2007,0,19
25,50,1,0.0011465069248425865,2007,0,20
25,25,1,0.0008763492191102634,2007,0,20
100,25,1,0.0008311783180590243,2007,0,20
100,25,3,0.0008028747108640653,2007,0,20
25,5,1,0.0014806233668961076,2007,0,21
50,12,1,0.0011025296998660996,2007,0,21
25,5,5,0.0010359881323777549,2007,0,21
12,5,3,0.0009569026681895209,2007,0,21
12,25,5,0.0009522541846565777,2007,0,22
100,12,1,0.0009471371197968193,2007,0,22
12,25,3,0.000903022562228316,2007,0,22
12,25,10,0.0008412131925393986,2007,0,22
25,50,1,0.0011465069248425865,2007,0,23
100,5,1,0.0011369764223493441,2007,0,23
100,25,1,0.0011092184290259792,2007,0,23
100,50,1,0.00106801847615152,2007,0,23
25,50,3,0.001678612012119324,2007,0,24
25,50,1,0.0016252364194728542,2007,0,24
25,50,5,0.0013641563475525252,2007,0,24
12,25,3,0.0011721959835360371,2007,0,24
150,25,1,0.001234077292905768,2007,0,25
100,50,3,0.0011383925243183444,2007,0,25
150,25,3,0.0011372855960826603,2007,0,25
150,5,1,0.0011244996339612725,2007,0,25
50,25,1,0.0009664220917513077,2007,1,1
50,50,1,0.0009664220917513077,2007,1,1
100,5,1,0.0009664220917513077,2007,1,1
100,12,1,0.0009664220917513077,2007,1,1
150,5,1,0.0009664220917513077,2007,1,2
150,12,1,0.0009664220917513077,2007,1,2
150,25,1,0.0009664220917513077,2007,1,2
150,50,1,0.0009664220917513077,2007,1,2
150,25,1,0.0013900095109306285,2007,1,3
100,25,1,0.0012202531534981072,2007,1,3
100,50,1,0.0012202531534981072,2007,1,3
50,50,10,0.0009520047631551977,2007,1,3
100,5,1,0.0010142164805054601,2007,1,4
100,50,1,0.0009664220917513077,2007,1,4
150,5,1,0.0009664220917513077,2007,1,4
150,12,1,0.0009664220917513077,2007,1,4
100,50,1,0.0008811661667103821,2007,1,5
50,50,1,0.0012701358821534468,2007,1,6
50,50,3,0.0009962071662141165,2007,1,6
100,25,1,0.0013074318985609554,2007,1,7
100,50,1,0.0013074318985609554,2007,1,7
50,50,10,0.0011198457683681603,2007,1,7
50,50,3,0.0010232212592641706,2007,1,7
12,12,1,0.0008817015228587179,2007,1,8
12,25,3,0.0008524034905056379,2007,1,8
100,12,1,0.0008322354326194594,2007,1,8
50,12,1,0.0016492207104516988,2007,1,9
50,25,1,0.001610455715315471,2007,1,9
25,5,1,0.0009997069183725824,2007,1,9
150,12,1,0.0015262273305418888,2007,1,10
50,25,1,0.001521902993996105,2007,1,10
100,25,1,0.0015097103594967026,2007,1,10
100,50,1,0.0015097103594967026,2007,1,10
150,5,1,0.0009664220917513077,2007,1,11
150,12,1,0.0009664220917513077,2007,1,11
150,25,1,0.0009664220917513077,2007,1,11
150,50,1,0.0009664220917513077,2007,1,11
12,25,1,0.0012210240358430469,2007,1,12
100,50,1,0.0010634009115561035,2007,1,12
150,25,10,0.000930521262583765,2007,1,12
12,25,3,0.000890867734843582,2007,1,12
150,5,1,0.0009664220917513077,2007,1,13
150,12,1,0.0009664220917513077,2007,1,13
150,25,1,0.0009664220917513077,2007,1,13
150,50,1,0.0009664220917513077,2007,1,13
50,50,1,0.0012701358821534468,2007,1,14
50,50,3,0.0009962071662141165,2007,1,14
100,50,1,0.0008811661667103821,2007,1,15
100,5,1,0.0010142164805054601,2007,1,16
100,50,1,0.0009664220917513077,2007,1,16
150,5,1,0.0009664220917513077,2007,1,16
150,12,1,0.0009664220917513077,2007,1,16
150,25,1,0.0013900095109306285,2007,1,17
100,25,1,0.0012202531534981072,2007,1,17
100,50,1,0.0012202531534981072,2007,1,17
50,50,10,0.0009520047631551977,2007,1,17
150,5,1,0.0009664220917513077,2007,1,18
150,12,1,0.0009664220917513077,2007,1,18
150,25,1,0.0009664220917513077,2007,1,18
150,50,1,0.0009664220917513077,2007,1,18
50,25,1,0.0009664220917513077,2007,1,19
50,50,1,0.0009664220917513077,2007,1,19
100,5,1,0.0009664220917513077,2007,1,19
100,12,1,0.0009664220917513077,2007,1,19
