ref_period_width,trade_period_width,number_of_parameters,mean,simulation_period_to,position_id_1,position_id_2
25,25,1,0.0009830681747438146,2006,7,24
150,12,1,0.0009469028423149601,2006,7,25
150,25,1,0.0009469028423149601,2006,7,25
12,5,3,0.0014204499621837399,2006,8,9
12,5,1,0.0012144920339444915,2006,8,9
12,25,3,0.0010689123795344041,2006,8,10
12,5,5,0.0009825702106525268,2006,8,18
12,5,3,0.0008301660737163439,2006,8,18
12,5,3,0.0014204499621837399,2006,8,21
12,5,1,0.0012144920339444915,2006,8,21
150,25,1,0.0012080059753179285,2006,9,10
25,50,3,0.0011584390914878115,2006,9,10
150,5,1,0.0011483202152157673,2006,9,10
150,12,1,0.0011464683633639154,2006,9,10
12,5,1,0.0012663019766346298,2006,9,16
12,5,3,0.0008171358896563756,2006,9,19
12,5,3,0.0014204499621837399,2006,9,22
12,5,1,0.0012144920339444915,2006,9,22
100,25,1,0.0013983416092652541,2006,10,10
100,50,1,0.0013983416092652541,2006,10,10
12,25,1,0.0013433385782523274,2006,10,10
100,5,1,0.0012783322133934126,2006,10,10
100,25,1,0.0013983416092652541,2006,10,11
100,50,1,0.0013983416092652541,2006,10,11
100,5,1,0.0012783322133934126,2006,10,11
150,25,1,0.0012080059753179285,2006,10,11
25,50,1,0.0009170655421899098,2006,10,12
25,50,3,0.0008254972319654461,2006,10,12
100,25,1,0.0013983416092652541,2006,10,13
100,50,1,0.0013983416092652541,2006,10,13
150,25,1,0.0012080059753179285,2006,10,13
150,5,3,0.001166158876051305,2006,10,13
150,25,1,0.0012080059753179285,2006,10,14
25,50,3,0.0011584390914878115,2006,10,14
150,5,1,0.0011483202152157673,2006,10,14
150,12,1,0.0011464683633639154,2006,10,14
12,25,3,0.0009254212526141642,2006,10,15
25,50,3,0.0008173249872237898,2006,10,15
100,25,1,0.0013983416092652541,2006,10,16
100,50,1,0.0013983416092652541,2006,10,16
100,5,1,0.0012783322133934126,2006,10,16
150,25,1,0.0012080059753179285,2006,10,16
150,12,5,0.0012898319057623145,2006,10,17
150,25,3,0.0012559815426091939,2006,10,17
150,25,1,0.0012080059753179285,2006,10,17
150,5,1,0.0011483202152157673,2006,10,17
100,25,1,0.0013983416092652541,2006,10,18
100,50,1,0.0013983416092652541,2006,10,18
