date_time,AUDUSD,CADUSD,CHFUSD,EURUSD,GBPUSD,NZDUSD,JPYUSD
2000-01-03 20:00:00,0.657505,0.692503991,0.631037451,1.012025,1.636355,0.521895,0.009826687
2000-01-04 20:00:00,0.658682,0.691626547,0.641642193,1.028523,1.636205,0.5257,0.009748441
2000-01-05 20:00:00,0.658077,0.689481613,0.646834296,1.037223,1.642825,0.52009,0.00968432
2000-01-06 20:00:00,0.656287,0.688150733,0.64541321,1.0358,1.64751,0.51728,0.009556803
2000-01-07 20:00:00,0.654977,0.687032603,0.639693766,1.030025,1.639425,0.515975,0.00950331
2000-01-10 20:00:00,0.656679,0.687727165,0.636793009,1.02482,1.637535,0.516065,0.00957703
2000-01-11 20:00:00,0.654578,0.686891028,0.640601858,1.030815,1.647578,0.516865,0.009462072
2000-01-12 20:00:00,0.658782,0.68675187,0.641972963,1.034215,1.64666,0.51907,0.009471939
2000-01-13 20:00:00,0.66488,0.688636465,0.639903349,1.030717,1.647235,0.523573,0.009457588
2000-01-14 20:00:00,0.66578,0.689821681,0.627678619,1.012721,1.631375,0.52077,0.009455773
2000-01-17 20:00:00,0.665098,0.689385599,0.627837433,1.012415,1.63334,0.518862,0.009520591
2000-01-18 20:00:00,0.663287,0.690674513,0.625746202,1.008618,1.63793,0.516459,0.009512349
2000-01-19 20:00:00,0.664385,0.688962884,0.62704495,1.01093,1.645003,0.517265,0.009441444
2000-01-20 20:00:00,0.664384,0.689246378,0.625744245,1.009923,1.653705,0.51424,0.009474515
2000-01-21 20:00:00,0.662985,0.69383156,0.626980868,1.010311,1.64867,0.514029,0.009554164
2000-01-24 20:00:00,0.655884,0.694217859,0.62369025,1.005397,1.653067,0.50893,0.009529609
2000-01-25 20:00:00,0.656985,0.693160653,0.623143422,1.004106,1.64516,0.510235,0.009453896
2000-01-26 20:00:00,0.656482,0.69600078,0.622873665,1.003398,1.640245,0.509734966,0.009467393
2000-01-27 20:00:00,0.653376,0.694988852,0.621505199,1.0011,1.639565,0.508735,0.009471132
2000-01-28 20:00:00,0.635075,0.691479247,0.606173758,0.975185,1.620055,0.49654,0.009344528
2000-01-31 20:00:00,0.635079,0.691864367,0.610384347,0.982105,1.61617,0.49404,0.009372027
2000-02-01 20:00:00,0.637276,0.689909725,0.603313882,0.969194,1.614985,0.49575,0.009319751
2000-02-02 20:00:00,0.634451,0.688162572,0.60391579,0.972203,1.608815,0.488348,0.009237022
2000-02-03 20:00:00,0.634045,0.693538991,0.60438956,0.973801,1.597235,0.493555,0.009244707
2000-02-04 20:00:00,0.638037,0.694162441,0.612088753,0.983688,1.59182,0.49255,0.009339649
2000-02-07 20:00:00,0.638528,0.694835289,0.61109305,0.981305,1.597985,0.494535,0.009241333
2000-02-08 20:00:00,0.635429,0.69070075,0.614166487,0.986886,1.611265,0.493635,0.009169349
2000-02-09 20:00:00,0.63643,0.692290651,0.616060576,0.990984,1.616835,0.49373,0.009201325
2000-02-10 20:00:00,0.632529,0.689902586,0.616919511,0.990761,1.609632,0.492845,0.009219989
2000-02-11 20:00:00,0.63054,0.689624258,0.615753689,0.98799,1.593517,0.493043,0.009199657
2000-02-14 20:00:00,0.632244,0.688811972,0.617080162,0.990992,1.58792,0.49064,0.009255857
2000-02-15 20:00:00,0.627846,0.686401629,0.610663156,0.980882,1.595935,0.487438,0.009166835
2000-02-16 20:00:00,0.631245,0.686775452,0.611564314,0.98118,1.607615,0.490635,0.009177722
2000-02-17 20:00:00,0.634739,0.688668714,0.62020427,0.994283,1.608935,0.49183,0.009095151
2000-02-18 20:00:00,0.629345,0.689327148,0.614158189,0.984388,1.601255,0.493335,0.009011639
2000-02-21 20:00:00,0.628142,0.689000859,0.615993027,0.98759,1.600455,0.490435,0.009004296
2000-02-22 20:00:00,0.627545,0.687156765,0.621738592,0.998477,1.612561,0.489935,0.009004336
2000-02-23 20:00:00,0.622341,0.682933226,0.624614301,1.005559,1.60385,0.488035,0.009027014
2000-02-24 20:00:00,0.618539,0.684378379,0.619090779,0.996368,1.60026,0.486335,0.009023723
2000-02-25 20:00:00,0.61514,0.69096085,0.606832202,0.975374,1.595235,0.48924,0.009076898
2000-02-28 20:00:00,0.613238,0.689390351,0.602911944,0.968657,1.595735,0.484345,0.009178649
2000-02-29 20:00:00,0.61504,0.688861794,0.607068708,0.975065,1.57916,0.485943,0.009102635
2000-03-01 20:00:00,0.606841,0.690143032,0.603609585,0.969753,1.58536,0.48453,0.009191261
2000-03-02 20:00:00,0.610343,0.690810493,0.6044703,0.970956,1.576561,0.490335,0.00936755
2000-03-03 20:00:00,0.608445,0.689571948,0.596860989,0.959071,1.577762,0.487435,0.009278116
2000-03-06 20:00:00,0.604944,0.688574976,0.601295069,0.96647,1.574865,0.487635,0.009349228
